file	contest	choice	db	details	barcode
065758.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
065765.jpg	PROPOSITION 68	YES	1	0	20000850400038	20000850400038
065782.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065790.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065798.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
065809.jpg	PROPOSITION 68	YES	0	1	20000850400038	20000850400038
065810.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065814.jpg	GOVERNOR	HAKAN "HAWK" MIKADO	1	0	10000850100032	10000850100032
065818.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	1	0	10000850100032	10000850100032
065822.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065830.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065838.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065870.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
065886.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065918.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	0	10000850100032	10000850100032
065934.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065942.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	1	0	10000850100032	10000850100032
065954.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065974.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	0	10000850100032	10000850100032
065978.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
065994.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	0	10000850100032	10000850100032
065998.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
066002.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066022.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	1	0	10000850100032	10000850100032
066038.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	1	0	10000850100032	10000850100032
066050.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066054.jpg	GOVERNOR	KLEMENT TINAJ	1	0	10000850100032	10000850100032
066090.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
066098.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
066114.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
066122.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	0	10000850100032	10000850100032
066126.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066138.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	0	10000850100032	10000850100032
066142.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	1	0	10000850100032	10000850100032
066162.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066170.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066174.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066182.jpg	GOVERNOR	KLEMENT TINAJ	1	0	10000850100032	10000850100032
066186.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066210.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
066214.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	0	10000850100032	10000850100032
066222.jpg	GOVERNOR	JOSH JONES	1	0	10000850100032	10000850100032
066233.jpg	PROPOSITION 69	NO	0	1	20000850400038	20000850400038
066238.jpg	GOVERNOR	WRITEIN	1	0	10000850100032	10000850100032
066413.jpg	PROPOSITION 68	YES	0	1	20000860400059	20000860400059
066933.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
066937.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066941.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066945.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
066953.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066961.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066969.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066973.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066977.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
066981.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066985.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066989.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066993.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
066997.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067001.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067005.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067009.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067013.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067017.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067021.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067025.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067029.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067037.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067041.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067045.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067049.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067053.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067057.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067061.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067065.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067069.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067073.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067077.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067085.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067089.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067093.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067097.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067101.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067105.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067109.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067113.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067117.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067125.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067129.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067133.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	1	20000830400093	20000830400093
067137.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067141.jpg	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	1	0	20000830400093	20000830400093
067193.jpg	PROPOSITION 70	YES	0	1	20000820400072	20000820400072
067440.jpg	UNITED STATE SENATOR	KEVIN DE LEON	1	0	20000820300065	20000820300065
067658.jpg	GOVERNOR	AKINYEMI AGBEDE	0	None	None	10000810100045
067658.jpg	GOVERNOR	ALBERT CAESAR MEZZETTI	0	None	None	10000810100045
067658.jpg	GOVERNOR	AMANDA RENTERIA	0	None	None	10000810100045
067658.jpg	GOVERNOR	ANTONIO VILLARAIGOSA	0	None	None	10000810100045
067658.jpg	GOVERNOR	CHRISTOPHER N. CARLSON	0	None	None	10000810100045
067658.jpg	GOVERNOR	DELAINE EASTIN	0	None	None	10000810100045
067658.jpg	GOVERNOR	DESMOND SILVEIRA	0	None	None	10000810100045
067658.jpg	GOVERNOR	GAVIN NEWSOM	0	None	None	10000810100045
067658.jpg	GOVERNOR	GLORIA ESTELA LA RIVA	0	None	None	10000810100045
067658.jpg	GOVERNOR	HAKAN "HAWK" MIKADO	0	None	None	10000810100045
067658.jpg	GOVERNOR	J. BRIBIESCA	0	None	None	10000810100045
067658.jpg	GOVERNOR	JEFFREY EDWARD TAYLOR	0	None	None	10000810100045
067658.jpg	GOVERNOR	JOHN CHIANG	0	None	None	10000810100045
067658.jpg	GOVERNOR	JOHN H. COX	0	None	None	10000810100045
067658.jpg	GOVERNOR	JOHNNY WATTENBURG	0	None	None	10000810100045
067658.jpg	GOVERNOR	JOSH JONES	0	None	None	10000810100045
067658.jpg	GOVERNOR	KLEMENT TINAJ	0	None	None	10000810100045
067658.jpg	GOVERNOR	MICHAEL SHELLENBERGER	0	None	None	10000810100045
067658.jpg	GOVERNOR	NICKOLAS WILDSTAR	0	None	None	10000810100045
067658.jpg	GOVERNOR	PETER Y. LIU	0	None	None	10000810100045
067658.jpg	GOVERNOR	ROBERT C. NEWMAN, II	1	None	None	10000810100045
067658.jpg	GOVERNOR	ROBERT DAVIDSON GRIFFIS	0	None	None	10000810100045
067658.jpg	GOVERNOR	SHUBHAM GOEL	0	None	None	10000810100045
067658.jpg	GOVERNOR	THOMAS JEFFERSON CARES	0	None	None	10000810100045
067658.jpg	GOVERNOR	TRAVIS ALLEN	0	None	None	10000810100045
067658.jpg	GOVERNOR	WRITEIN	0	None	None	10000810100045
067658.jpg	GOVERNOR	YVONNE GIRARD	0	None	None	10000810100045
067658.jpg	GOVERNOR	ZOLTAN ISTVAN	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	COLE HARRIS	1	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	DANNY THOMAS	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	DAVID FENNELL	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	ED HERNANDEZ	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	JEFF BLEICH	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	LYDIA ORTEGA	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	TIM FERREIRA	0	None	None	10000810100045
067658.jpg	LIEUTENANT GOVERNOR	WRITEIN	0	None	None	10000810100045
068148.jpg	ASSESSOR	MARI A. WILSON	0	1	20000800300023	20000800300023
068689.jpg	PROPOSITION 70	NO	0	1	20000760400043	20000760400043
068820.jpg	ASSESSOR	MARI A. WILSON	0	1	20000760300036	20000760300036
069141.jpg	PROPOSITION 69	YES	0	1	20000780400085	20000780400085
069224.jpg	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	1	0	20000740300091	20000740300091
069224.jpg	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	1	0	20000740300091	20000740300091
069224.jpg	UNITED STATE SENATOR	JOHN "JACK" CREW	1	0	20000740300091	20000740300091
069225.jpg	DISTRICT ATTORNEY	MAGGIE FLEMING	1	0	20000740400098	20000740400098
069225.jpg	PROPOSITION 68	NO	1	0	20000740400098	20000740400098
069225.jpg	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	1	0	20000740400098	20000740400098
069381.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069381.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069385.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069385.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069389.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069389.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069393.jpg	PROPOSITION 68	NO	None	0	20000730400077	None
069393.jpg	PROPOSITION 68	YES	None	1	20000730400077	None
069397.jpg	PROPOSITION 68	NO	None	0	20000730400077	None
069397.jpg	PROPOSITION 68	YES	None	1	20000730400077	None
069401.jpg	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	1	0	20000730400077	20000730400077
069401.jpg	PROPOSITION 68	NO	None	0	20000730400077	None
069401.jpg	PROPOSITION 68	YES	None	1	20000730400077	None
069405.jpg	PROPOSITION 68	NO	None	0	20000730400077	None
069405.jpg	PROPOSITION 68	YES	None	1	20000730400077	None
069409.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069409.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069413.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069413.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069417.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069417.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069421.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069421.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069425.jpg	PROPOSITION 68	NO	None	1	20000730400077	None
069425.jpg	PROPOSITION 68	YES	None	0	20000730400077	None
069426.jpg	GOVERNOR	DELAINE EASTIN	None	1	10000660100021	None
069428.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
069428.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069428.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069430.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069432.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
069432.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069432.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069434.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069436.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069436.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069436.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069438.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069440.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
069440.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069440.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069442.jpg	GOVERNOR	DELAINE EASTIN	None	1	10000660100021	None
069444.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
069444.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069444.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069446.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069448.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069448.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069448.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069450.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069452.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069452.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069452.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069454.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069456.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069456.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069456.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069458.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069460.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069460.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069460.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069462.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069464.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
069464.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069464.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069466.jpg	GOVERNOR	DELAINE EASTIN	None	1	10000660100021	None
069468.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
069468.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069468.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069470.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069472.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069472.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069472.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069474.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069476.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	None	None	20000660300020
069476.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069476.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069478.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069480.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069480.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069480.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069482.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069484.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069484.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069484.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069486.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069488.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069488.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069488.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069490.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069492.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069492.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069492.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069494.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069496.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069496.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069496.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069498.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069500.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069500.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	None	None	20000660300020
069500.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069502.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069504.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069504.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069504.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069506.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069508.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069508.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069508.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069510.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069512.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069512.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069512.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
069514.jpg	GOVERNOR	DELAINE EASTIN	None	0	10000660100021	None
069516.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	None	None	20000660300020
069516.jpg	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	1	None	None	20000660300020
069516.jpg	JUDGE OF THE SUPERIOR COURT	WRITEIN	0	None	None	20000660300020
070209.jpg	MEASURE F SOUTHERN HUMBOLDT COMMUNITY HEALTHCARE DISTRICT	NO	0	1	20000520400024	20000520400024
070480.jpg	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	0	1	20000470300009	20000470300009
070625.jpg	MEASURE F SOUTHERN HUMBOLDT COMMUNITY HEALTHCARE DISTRICT	YES	0	1	20000480400037	20000480400037
071187.jpg	CONTROLLER	BETTY T. YEE	1	0	10000980200021	10000980200021
071187.jpg	SECRETARY OF STATE	ALEX PADILLA	1	0	10000980200021	10000980200021
071187.jpg	TREASURER	FIONA MA	1	0	10000980200021	10000980200021
072520.jpg	UNITED STATE SENATOR	JASON M. HANANIA	1	0	20000950300047	20000950300047
072533.jpg	PROPOSITION 70	NO	0	1	20000950400054	20000950400054
072641.jpg	PROPOSITION 68	NO	0	1	20000950400054	20000950400054
072846.jpg	JUDGE OF THE SUPERIOR COURT	LATHE GILL	1	0	20000940300026	20000940300026
073461.jpg	TREASURER-TAX COLLECTOR	WRITEIN	0	1	20000910400067	20000910400067
073511.jpg	ATTORNEY GENERAL	ERIC EARLY	1	0	10000910200068	10000910200068
073511.jpg	SECRETARY OF STATE	RAUL RODRIGUEZ JR	0	1	10000910200068	10000910200068
073511.jpg	TREASURER	GREG CONLON	1	0	10000910200068	10000910200068
073512.jpg	ASSESSOR	MARI A. WILSON	1	0	20000910300060	20000910300060
073512.jpg	UNITED STATE SENATOR	ARUN K. BHUMITRA	0	1	20000910300060	20000910300060
073512.jpg	UNITED STATE SENATOR	JAMES P. BRADLEY	0	1	20000910300060	20000910300060
073512.jpg	UNITED STATE SENATOR	JERRY JOSEPH LAWS	0	1	20000910300060	20000910300060
073512.jpg	UNITED STATE SENATOR	JOHN "JACK" CREW	0	1	20000910300060	20000910300060
073512.jpg	UNITED STATE SENATOR	PAUL A. TAYLOR	0	1	20000910300060	20000910300060
073513.jpg	PROPOSITION 70	NO	1	0	20000910400067	20000910400067
073513.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	1	0	20000910400067	20000910400067
073513.jpg	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	1	0	20000910400067	20000910400067
074014.jpg	GOVERNOR	JOHN H. COX	0	1	10000900100040	10000900100040
074015.jpg	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	0	1	10000900200047	10000900200047
074016.jpg	STATE SENATOR	MIKE MCGUIRE	0	1	20000900300039	20000900300039
074016.jpg	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	0	1	20000900300039	20000900300039
074016.jpg	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	0	1	20000900300039	20000900300039
074016.jpg	SUPERVISOR DISTRICT FOUR	VIRGINIA BASS	0	1	20000900300039	20000900300039
074016.jpg	UNITED STATE SENATOR	JAMES P. BRADLEY	0	1	20000900300039	20000900300039
074017.jpg	PROPOSITION 68	NO	0	1	20000900400046	20000900400046
074017.jpg	PROPOSITION 69	YES	0	1	20000900400046	20000900400046
074017.jpg	PROPOSITION 70	NO	0	1	20000900400046	20000900400046
074017.jpg	PROPOSITION 71	YES	0	1	20000900400046	20000900400046
074017.jpg	PROPOSITION 72	YES	0	1	20000900400046	20000900400046
074017.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	0	1	20000900400046	20000900400046
074505.jpg	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITEIN	0	1	20000210400052	20000210400052
074544.jpg	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	1	0	20000210300045	20000210300045
074545.jpg	PROPOSITION 70	YES	1	0	20000210400052	20000210400052
074745.jpg	PROPOSITION 69	NO	0	1	20000100400015	20000100400015
075049.jpg	PROPOSITION 72	YES	1	0	20000060400028	20000060400028
075340.jpg	STATE SENATOR	MIKE MCGUIRE	1	0	20000060300021	20000060300021
